Run_No.	Date	ID	Peak_No.	N3N2_mean	N3N2_mean_QF	N3N2_sd	N3N2_sd_QF	NO3+NO2_cd_CF	NO3+NO2_CF_QF	N3N2_mean_c	N3N2_mean_c_QF	N3N2_sd_c	N3N2_sd_c_QF	Si_mean	Si_mean_QF	Si_stdev	Si_sd_QF	Si(OH)4_cd_CF	Si(OH)4_CF_QF	Si_mean_c	Si_mean_c_QF	Si_sd_c	Si_sd_c_QF	PO4_mean	PO4_mean_QF	PO4_sd	PO4_sd_QF	PO4_cd_CF	PO4_CF_QF	PO4_mean_c	PO4_mean_c_QF	PO4_sd_c	PO4_sd_c_QF	NO2_mean	NO2_mean_QF	NO2_stdev	NO2_sd_QF	NO2_cd_CF	NO2_CF_QF	NO2_mean_c	NO2_mean_c_QF	NO2_sd_c	NO2_sd_c_QF	T(D)N_mean	T(D)N_mean_QF	T(D)N_sd	T(D)N_sd_QF	T(D)N_CF	T(D)N_CF_QF	T(D)N_mean_c	T(D)N_mean_c_QF	T(D)N_sd_c	T(D)N_sd_c_QF	T(D)P_mean	T(D)P_mean_QF	T(D)P_sd	T(D)P_sd_QF	T(D)P_CF	T(D)P_CF_QF	T(D)P_mean_c	T(D)P_mean_c_QF	T(D)P_sd_c	T(D)P_sd_c_QF	NH4_mean	NH4_mean_QF	NH4_stdev	NH4_sd_QF	NH4_cd_CF	NH4_cd_CF_QF	NH4_mean_c	NH4_mean_c_QF	NH4_sd_c	NH4_sd_c_QF
10	25.02.21	x195	246	0.191	2	0.002	2	0.901	2	0.172	2	0.002	2	0.100	2	0.000	2	1.236	2	0.124	2	0.000	2	0.020	2	0.001	2	0.944	2	0.018	2	0.001	2	0.029	2	0.001	2	0.653	2	0.019	2	0.001	2	2.032	2	0.021	2	1.066	2	2.167	2	0.023	2	0.038	2	0.001	2	0.987	2	0.037	2	0.001	2	0.374	2	0.009	2	1.049	2	0.392	2	0.010	2

10	25.02.21	x196	248	0.184	2	0.003	2	0.901	2	0.166	2	0.003	2	0.111	2	0.001	2	1.236	2	0.137	2	0.002	2	0.036	2	0.003	2	0.944	2	0.034	2	0.003	2	0.026	2	0.002	2	0.653	2	0.017	2	0.001	2	1.980	2	0.027	2	1.066	2	2.111	2	0.029	2	0.055	2	0.004	2	0.987	2	0.054	2	0.003	2	0.373	2	0.006	2	1.049	2	0.391	2	0.006	2

10	25.02.21	x197	250	0.183	2	0.003	2	0.901	2	0.165	2	0.003	2	0.135	2	0.004	2	1.236	2	0.166	2	0.004	2	0.022	2	0.001	2	0.944	2	0.020	2	0.001	2	0.026	2	0.002	2	0.653	2	0.017	2	0.001	2	2.105	2	0.025	2	1.066	2	2.244	2	0.026	2	0.044	2	0.002	2	0.987	2	0.043	2	0.002	2	0.333	2	0.008	2	1.049	2	0.349	2	0.009	2

10	25.02.21	x198	252	0.183	2	0.000	2	0.901	2	0.165	2	0.000	2	0.132	2	0.004	2	1.236	2	0.162	2	0.004	2	0.026	2	0.008	2	0.944	2	0.024	2	0.007	2	0.021	2	0.001	2	0.653	2	0.014	2	0.001	2	2.062	2	0.017	2	1.066	2	2.199	2	0.018	2	0.037	2	0.000	2	0.987	2	0.037	2	0.000	2	0.320	2	0.005	2	1.049	2	0.335	2	0.005	2

10	25.02.21	x199	254	0.185	2	0.004	2	0.901	2	0.166	2	0.003	2	0.157	2	0.006	2	1.236	2	0.194	2	0.007	2	0.019	2	0.003	2	0.944	2	0.018	2	0.003	2	0.022	2	0.000	2	0.653	2	0.014	2	0.000	2	2.262	2	0.032	2	1.066	2	2.411	2	0.034	2	0.052	2	0.002	2	0.987	2	0.051	2	0.002	2	0.229	2	0.011	2	1.049	2	0.240	2	0.011	2

10	25.02.21	x200	256	0.214	2	0.007	2	0.901	2	0.193	2	0.006	2	0.153	2	0.003	2	1.236	2	0.189	2	0.003	2	0.018	2	0.000	2	0.944	2	0.017	2	0.000	2	0.036	2	0.000	2	0.653	2	0.024	2	0.000	2	2.595	2	0.025	2	1.066	2	2.767	2	0.026	2	0.030	2	0.030	2	0.987	2	0.029	2	0.030	2	0.328	2	0.013	2	1.049	2	0.344	2	0.013	2

10	25.02.21	x299	262	0.202	2	0.002	2	0.901	2	0.182	2	0.002	2	0.321	2	0.002	2	1.236	2	0.396	2	0.003	2	0.045	2	0.003	2	0.944	2	0.042	2	0.003	2	0.025	2	0.001	2	0.653	2	0.016	2	0.001	2	2.821	2	0.054	2	1.066	2	3.008	2	0.057	2	0.074	2	0.008	2	0.987	2	0.073	2	0.008	2	0.119	2	0.001	2	1.049	2	0.125	2	0.001	2

10	25.02.21	x300	264	0.185	2	0.001	2	0.901	2	0.166	2	0.001	2	0.206	2	0.011	2	1.236	2	0.254	2	0.013	2	0.034	2	0.002	2	0.944	2	0.032	2	0.002	2	0.015	2	0.000	2	0.653	2	0.010	2	0.000	2	1.341	2	0.013	2	1.066	2	1.430	2	0.014	2	0.014	2	0.013	2	0.987	2	0.014	2	0.013	2	0.166	2	0.011	2	1.049	2	0.174	2	0.012	2

10	25.02.21	x301	266	0.205	2	0.002	2	0.901	2	0.184	2	0.002	2	0.151	2	0.004	2	1.236	2	0.187	2	0.005	2	0.032	2	0.000	2	0.944	2	0.030	2	0.000	2	0.015	2	0.001	2	0.653	2	0.010	2	0.001	2	1.299	2	0.007	2	1.066	2	1.385	2	0.008	2	0.018	2	0.009	2	0.987	2	0.017	2	0.009	2	0.182	2	0.010	2	1.049	2	0.191	2	0.010	2

10	25.02.21	x302	268	0.218	2	0.001	2	0.901	2	0.196	2	0.001	2	0.143	2	0.007	2	1.236	2	0.177	2	0.009	2	0.031	2	0.001	2	0.944	2	0.029	2	0.001	2	0.017	2	0.000	2	0.653	2	0.011	2	0.000	2	1.677	2	0.012	2	1.066	2	1.788	2	0.013	2	0.053	2	0.008	2	0.987	2	0.052	2	0.008	2	0.251	2	0.007	2	1.049	2	0.263	2	0.007	2

10	25.02.21	x303	270	0.193	2	0.001	2	0.901	2	0.174	2	0.001	2	0.350	2	0.004	2	1.236	2	0.432	2	0.004	2	0.030	2	0.001	2	0.944	2	0.028	2	0.001	2	0.015	2	0.000	2	0.653	2	0.010	2	0.000	2	1.372	2	0.013	2	1.066	2	1.463	2	0.014	2	0.045	2	0.004	2	0.987	2	0.044	2	0.003	2	0.223	2	0.001	2	1.049	2	0.234	2	0.001	2

10	25.02.21	x304	272	0.170	2	0.001	2	0.901	2	0.153	2	0.001	2	0.640	2	0.005	2	1.236	2	0.790	2	0.006	2	0.024	2	0.001	2	0.944	2	0.022	2	0.001	2	0.016	2	0.001	2	0.653	2	0.010	2	0.000	2	1.196	2	0.013	2	1.066	2	1.275	2	0.014	2	0.039	2	0.004	2	0.987	2	0.039	2	0.004	2	0.208	2	0.014	2	1.049	2	0.218	2	0.015	2

10	25.02.21	x305	274	0.174	2	0.001	2	0.901	2	0.157	2	0.001	2	0.807	2	0.001	2	1.236	2	0.997	2	0.001	2	0.021	2	0.001	2	0.944	2	0.019	2	0.001	2	0.015	2	0.001	2	0.653	2	0.009	2	0.000	2	1.526	2	0.023	2	1.066	2	1.627	2	0.024	2	0.049	2	0.006	2	0.987	2	0.048	2	0.006	2	0.218	2	0.013	2	1.049	2	0.229	2	0.013	2

10	25.02.21	x306	276	0.191	2	0.002	2	0.901	2	0.172	2	0.002	2	0.820	2	0.000	2	1.236	2	1.013	2	0.000	2	0.021	2	0.001	2	0.944	2	0.019	2	0.001	2	0.019	2	0.000	2	0.653	2	0.012	2	0.000	2	1.997	2	0.009	2	1.066	2	2.129	2	0.010	2	0.051	2	0.001	2	0.987	2	0.050	2	0.001	2	0.202	2	0.008	2	1.049	2	0.212	2	0.009	2

10	25.02.21	x307	278	0.214	2	0.002	2	0.901	2	0.192	2	0.002	2	0.528	2	0.000	2	1.236	2	0.652	2	0.000	2	0.027	2	0.001	2	0.944	2	0.025	2	0.001	2	0.013	2	0.001	2	0.653	2	0.008	2	0.001	2	1.996	2	0.008	2	1.066	2	2.128	2	0.008	2	0.053	2	0.002	2	0.987	2	0.052	2	0.002	2	0.219	2	0.003	2	1.049	2	0.230	2	0.003	2

10	25.02.21	x308	280	0.181	2	0.001	2	0.901	2	0.163	2	0.001	2	0.668	2	0.001	2	1.236	2	0.825	2	0.001	2	0.019	2	0.001	2	0.944	2	0.018	2	0.001	2	0.016	2	0.001	2	0.653	2	0.010	2	0.000	2	1.622	2	0.008	2	1.066	2	1.730	2	0.009	2	0.034	2	0.001	2	0.987	2	0.034	2	0.001	2	0.196	2	0.016	2	1.049	2	0.205	2	0.017	2

10	25.02.21	x309	282	0.170	2	0.003	2	0.901	2	0.153	2	0.003	2	0.661	2	0.006	2	1.236	2	0.816	2	0.008	2	0.020	2	0.004	2	0.944	2	0.018	2	0.003	2	0.015	2	0.002	2	0.653	2	0.009	2	0.001	2	1.413	2	0.013	2	1.066	2	1.507	2	0.014	2	0.035	2	0.007	2	0.987	2	0.035	2	0.007	2	0.162	2	0.011	2	1.049	2	0.170	2	0.012	2

10	25.02.21	x310	284	0.179	2	0.002	2	0.901	2	0.161	2	0.002	2	0.554	2	0.001	2	1.236	2	0.685	2	0.002	2	0.019	2	0.000	2	0.944	2	0.018	2	0.000	2	0.018	2	0.001	2	0.653	2	0.012	2	0.001	2	1.592	2	0.003	2	1.066	2	1.698	2	0.003	2	0.043	2	0.004	2	0.987	2	0.042	2	0.004	2	0.194	2	0.001	2	1.049	2	0.203	2	0.001	2

10	25.02.21	x311	286	0.183	2	0.001	2	0.901	2	0.165	2	0.001	2	0.464	2	0.001	2	1.236	2	0.573	2	0.001	2	0.018	2	0.001	2	0.944	2	0.017	2	0.001	2	0.013	2	0.001	2	0.653	2	0.008	2	0.001	2	1.619	2	0.018	2	1.066	2	1.726	2	0.019	2	0.038	2	0.008	2	0.987	2	0.037	2	0.008	2	0.175	2	0.014	2	1.049	2	0.184	2	0.015	2

10	25.02.21	x312	288	0.172	2	0.004	2	0.901	2	0.155	2	0.004	2	0.383	2	0.004	2	1.236	2	0.473	2	0.004	2	0.016	2	0.001	2	0.944	2	0.015	2	0.001	2	0.014	2	0.001	2	0.653	2	0.009	2	0.001	2	1.336	2	0.016	2	1.066	2	1.424	2	0.017	2	0.026	2	0.006	2	0.987	2	0.025	2	0.006	2	0.190	2	0.016	2	1.049	2	0.199	2	0.017	2

10	25.02.21	x313	290	0.177	2	0.004	2	0.901	2	0.160	2	0.004	2	0.315	2	0.001	2	1.236	2	0.389	2	0.001	2	0.020	2	0.002	2	0.944	2	0.018	2	0.002	2	0.020	2	0.001	2	0.653	2	0.013	2	0.001	2	1.750	2	0.004	2	1.066	2	1.866	2	0.005	2	0.023	2	0.006	2	0.987	2	0.022	2	0.006	2	0.248	2	0.001	2	1.049	2	0.260	2	0.001	2

10	25.02.21	x314	292	0.187	2	0.002	2	0.901	2	0.168	2	0.002	2	0.256	2	0.001	2	1.236	2	0.316	2	0.002	2	0.016	2	0.001	2	0.944	2	0.015	2	0.001	2	0.024	2	0.000	2	0.653	2	0.016	2	0.000	2	2.117	2	0.035	2	1.066	2	2.257	2	0.038	2	0.027	2	0.005	2	0.987	2	0.026	2	0.005	2	0.221	2	0.009	2	1.049	2	0.231	2	0.010	2

10	25.02.21	x315	294	0.170	2	0.001	2	0.901	2	0.153	2	0.001	2	0.218	2	0.001	2	1.236	2	0.269	2	0.002	2	0.021	2	0.000	2	0.944	2	0.020	2	0.000	2	0.020	2	0.000	2	0.653	2	0.013	2	0.000	2	1.577	2	0.013	2	1.066	2	1.682	2	0.014	2	0.004	2	0.004	2	0.987	2	0.004	2	0.004	2	0.170	2	0.008	2	1.049	2	0.178	2	0.008	2

10	25.02.21	x316	296	0.169	2	0.001	2	0.901	2	0.152	2	0.001	2	0.182	2	0.006	2	1.236	2	0.224	2	0.008	2	0.022	2	0.001	2	0.944	2	0.020	2	0.001	2	0.020	2	0.001	2	0.653	2	0.013	2	0.001	2	1.547	2	0.011	2	1.066	2	1.650	2	0.012	2	0.007	2	0.012	2	0.987	2	0.006	2	0.012	2	0.208	2	0.008	2	1.049	2	0.218	2	0.009	2

10	25.02.21	x317	298	0.186	2	0.001	2	0.901	2	0.168	2	0.001	2	0.178	2	0.012	2	1.236	2	0.219	2	0.015	2	0.013	2	0.000	2	0.944	2	0.012	2	0.000	2	0.022	2	0.001	2	0.653	2	0.014	2	0.001	2	1.785	2	0.021	2	1.066	2	1.903	2	0.023	2	0.014	2	0.006	2	0.987	2	0.014	2	0.006	2	0.263	2	0.011	2	1.049	2	0.276	2	0.012	2

10	25.02.21	x318	300	0.256	2	0.000	2	0.901	2	0.231	2	0.000	2	0.233	2	0.004	2	1.236	2	0.287	2	0.004	2	0.025	2	0.000	2	0.944	2	0.024	2	0.000	2	0.028	2	0.000	2	0.653	2	0.018	2	0.000	2	3.032	2	0.023	2	1.066	2	3.233	2	0.025	2	0.034	2	0.001	2	0.987	2	0.033	2	0.001	2	0.375	2	0.011	2	1.049	2	0.393	2	0.012	2

10	25.02.21	x319	302	0.198	2	0.001	2	0.901	2	0.178	2	0.001	2	0.208	2	0.003	2	1.236	2	0.257	2	0.003	2	0.019	2	0.001	2	0.944	2	0.018	2	0.001	2	0.028	2	0.002	2	0.653	2	0.018	2	0.001	2	2.213	2	0.000	2	1.066	2	2.360	2	0.000	2	0.029	2	0.006	2	0.987	2	0.028	2	0.006	2	0.230	2	0.005	2	1.049	2	0.241	2	0.005	2

10	25.02.21	x320	304	0.170	2	0.001	2	0.901	2	0.153	2	0.001	2	0.196	2	0.001	2	1.236	2	0.242	2	0.001	2	0.020	2	0.001	2	0.944	2	0.018	2	0.001	2	0.019	2	0.001	2	0.653	2	0.012	2	0.000	2	1.725	2	0.005	2	1.066	2	1.839	2	0.005	2	0.045	2	0.008	2	0.987	2	0.044	2	0.008	2	0.080	2	0.007	2	1.049	2	0.084	2	0.007	2

10	25.02.21	x321	306	0.174	2	0.001	2	0.901	2	0.156	2	0.001	2	0.207	2	0.000	2	1.236	2	0.256	2	0.000	2	0.031	2	0.001	2	0.944	2	0.029	2	0.001	2	0.020	2	0.001	2	0.653	2	0.013	2	0.001	2	1.830	2	0.004	2	1.066	2	1.951	2	0.005	2	0.049	2	0.006	2	0.987	2	0.048	2	0.006	2	0.117	2	0.011	2	1.049	2	0.123	2	0.012	2

10	25.02.21	x322	308	0.172	2	0.000	2	0.901	2	0.155	2	0.000	2	0.236	2	0.002	2	1.236	2	0.291	2	0.003	2	0.015	2	0.001	2	0.944	2	0.014	2	0.001	2	0.015	2	0.001	2	0.653	2	0.009	2	0.000	2	1.563	2	0.006	2	1.066	2	1.667	2	0.006	2	0.015	2	0.001	2	0.987	2	0.014	2	0.001	2	0.190	2	0.004	2	1.049	2	0.199	2	0.004	2

10	25.02.21	x323	310	0.183	2	0.000	2	0.901	2	0.165	2	0.000	2	0.254	2	0.004	2	1.236	2	0.313	2	0.004	2	0.019	2	0.003	2	0.944	2	0.018	2	0.003	2	0.029	2	0.001	2	0.653	2	0.019	2	0.000	2	2.014	2	0.028	2	1.066	2	2.147	2	0.029	2	0.012	2	0.003	2	0.987	2	0.012	2	0.003	2	0.287	2	0.001	2	1.049	2	0.301	2	0.001	2

10	25.02.21	x324	316	0.174	2	0.002	2	0.901	2	0.156	2	0.002	2	0.213	2	0.004	2	1.236	2	0.263	2	0.004	2	0.063	2	0.001	2	0.944	2	0.059	2	0.001	2	0.020	2	0.000	2	0.653	2	0.013	2	0.000	2	2.000	2	0.020	2	1.066	2	2.133	2	0.021	2	0.085	2	0.004	2	0.987	2	0.083	2	0.003	2	0.336	2	0.003	2	1.049	2	0.352	2	0.003	2

10	25.02.21	x325	318	0.189	2	0.001	2	0.901	2	0.170	2	0.001	2	0.882	2	0.008	2	1.236	2	1.089	2	0.010	2	0.223	2	0.010	2	0.944	2	0.211	2	0.009	2	0.036	2	0.000	2	0.653	2	0.024	2	0.000	2	4.945	2	0.025	2	1.066	2	5.273	2	0.027	2	0.335	2	0.011	2	0.987	2	0.330	2	0.010	2	0.957	2	0.006	2	1.049	2	1.003	2	0.007	2

10	25.02.21	x326	320	0.210	2	0.001	2	0.901	2	0.189	2	0.001	2	0.196	2	0.004	2	1.236	2	0.242	2	0.005	2	0.110	2	0.006	2	0.944	2	0.104	2	0.005	2	0.044	2	0.001	2	0.653	2	0.028	2	0.000	2	3.119	2	0.025	2	1.066	2	3.326	2	0.027	2	0.125	2	0.003	2	0.987	2	0.123	2	0.003	2	0.364	2	0.002	2	1.049	2	0.381	2	0.002	2

10	25.02.21	x327	322	0.224	2	0.001	2	0.901	2	0.201	2	0.001	2	0.653	2	0.002	2	1.236	2	0.806	2	0.003	2	0.042	2	0.006	2	0.944	2	0.040	2	0.005	2	0.033	2	0.000	2	0.653	2	0.022	2	0.000	2	2.858	2	0.029	2	1.066	2	3.047	2	0.031	2	0.060	2	0.013	2	0.987	2	0.059	2	0.013	2	0.171	2	0.005	2	1.049	2	0.179	2	0.005	2

10	25.02.21	x328	324	0.182	2	0.002	2	0.901	2	0.164	2	0.002	2	0.254	2	0.004	2	1.236	2	0.314	2	0.005	2	0.036	2	0.001	2	0.944	2	0.034	2	0.001	2	0.033	2	0.000	2	0.653	2	0.022	2	0.000	2	1.766	2	0.013	2	1.066	2	1.883	2	0.014	2	0.006	2	0.004	2	0.987	2	0.005	2	0.003	2	0.137	2	0.001	2	1.049	2	0.143	2	0.001	2

10	25.02.21	x329	326	0.200	2	0.000	2	0.901	2	0.180	2	0.000	2	0.132	2	0.003	2	1.236	2	0.163	2	0.003	2	0.017	2	0.002	2	0.944	2	0.016	2	0.002	2	0.030	2	0.001	2	0.653	2	0.019	2	0.000	2	2.693	2	0.008	2	1.066	2	2.872	2	0.009	2	0.029	2	0.009	2	0.987	2	0.028	2	0.009	2	0.180	2	0.005	2	1.049	2	0.188	2	0.005	2

10	25.02.21	x330	328	0.194	2	0.003	2	0.901	2	0.175	2	0.003	2	0.075	2	0.007	2	1.236	2	0.093	2	0.009	2	0.013	2	0.001	2	0.944	2	0.012	2	0.001	2	0.029	2	0.001	2	0.653	2	0.019	2	0.001	2	1.637	2	0.021	2	1.066	2	1.746	2	0.023	2	0.043	2	0.001	2	0.987	2	0.042	2	0.001	2	0.156	2	0.005	2	1.049	2	0.163	2	0.005	2

10	25.02.21	x331	330	0.192	2	0.001	2	0.901	2	0.173	2	0.001	2	0.054	2	0.006	2	1.236	2	0.067	2	0.007	2	0.015	2	0.000	2	0.944	2	0.014	2	0.000	2	0.031	2	0.001	2	0.653	2	0.020	2	0.000	2	1.891	2	0.011	2	1.066	2	2.016	2	0.012	2	0.073	2	0.002	2	0.987	2	0.072	2	0.002	2	0.272	2	0.011	2	1.049	2	0.285	2	0.011	2

10	25.02.21	x332	332	0.189	2	0.003	2	0.901	2	0.170	2	0.003	2	0.070	2	0.001	2	1.236	2	0.086	2	0.001	2	0.016	2	0.001	2	0.944	2	0.015	2	0.001	2	0.025	2	0.003	2	0.653	2	0.016	2	0.002	2	1.392	2	0.002	2	1.066	2	1.484	2	0.002	2	0.065	2	0.001	2	0.987	2	0.064	2	0.001	2	0.200	2	0.011	2	1.049	2	0.209	2	0.011	2

10	25.02.21	x333	334	0.192	2	0.000	2	0.901	2	0.173	2	0.000	2	0.099	2	0.006	2	1.236	2	0.122	2	0.007	2	0.016	2	0.001	2	0.944	2	0.015	2	0.001	2	0.028	2	0.001	2	0.653	2	0.018	2	0.000	2	1.528	2	0.013	2	1.066	2	1.629	2	0.014	2	0.080	2	0.003	2	0.987	2	0.079	2	0.003	2	0.202	2	0.000	2	1.049	2	0.212	2	0.000	2

10	25.02.21	x334	336	0.239	2	0.001	2	0.901	2	0.215	2	0.001	2	0.109	2	0.000	2	1.236	2	0.135	2	0.000	2	0.023	2	0.002	2	0.944	2	0.021	2	0.002	2	0.032	2	0.001	2	0.653	2	0.021	2	0.001	2	2.851	2	0.042	2	1.066	2	3.040	2	0.045	2	0.075	2	0.002	2	0.987	2	0.074	2	0.002	2	0.303	2	0.004	2	1.049	2	0.318	2	0.004	2

10	25.02.21	x335	338	0.185	2	0.001	2	0.901	2	0.167	2	0.001	2	0.106	2	0.002	2	1.236	2	0.130	2	0.003	2	0.009	2	0.004	2	0.944	2	0.008	2	0.003	2	0.027	2	0.001	2	0.653	2	0.017	2	0.000	2	1.467	2	0.028	2	1.066	2	1.564	2	0.030	2	0.019	2	0.002	2	0.987	2	0.018	2	0.002	2	0.138	2	0.004	2	1.049	2	0.145	2	0.004	2

10	25.02.21	x336	340	0.214	2	0.004	2	0.901	2	0.192	2	0.003	2	0.124	2	0.000	2	1.236	2	0.153	2	0.000	2	0.004	2	0.002	2	0.944	2	0.003	2	0.002	2	0.029	2	0.000	2	0.653	2	0.019	2	0.000	2	2.112	2	0.006	2	1.066	2	2.252	2	0.006	2	0.004	2	0.009	2	0.987	2	0.003	2	0.009	2	0.420	2	0.011	2	1.049	2	0.440	2	0.011	2

10	25.02.21	x337	342	0.186	2	0.001	2	0.901	2	0.168	2	0.001	2	0.151	2	0.001	2	1.236	2	0.186	2	0.001	2	0.007	2	0.002	2	0.944	2	0.006	2	0.002	2	0.021	2	0.000	2	0.653	2	0.014	2	0.000	2	1.880	2	0.000	2	1.066	2	2.005	2	0.000	2	0.012	2	0.001	2	0.987	2	0.011	2	0.001	2	0.260	2	0.003	2	1.049	2	0.273	2	0.003	2

10	25.02.21	x338	344	0.208	2	0.002	2	0.901	2	0.187	2	0.002	2	0.156	2	0.002	2	1.236	2	0.192	2	0.003	2	0.014	2	0.001	2	0.944	2	0.013	2	0.001	2	0.028	2	0.000	2	0.653	2	0.018	2	0.000	2	2.120	2	0.003	2	1.066	2	2.261	2	0.003	2	0.022	2	0.006	2	0.987	2	0.021	2	0.006	2	0.619	2	0.004	2	1.049	2	0.649	2	0.004	2

10	25.02.21	x339	346	0.195	2	0.000	2	0.901	2	0.176	2	0.000	2	0.139	2	0.004	2	1.236	2	0.172	2	0.005	2	0.010	2	0.000	2	0.944	2	0.009	2	0.000	2	0.034	2	0.001	2	0.653	2	0.022	2	0.001	2	1.635	2	0.003	2	1.066	2	1.743	2	0.003	2	0.027	2	0.010	2	0.987	2	0.027	2	0.010	2	0.193	2	0.000	2	1.049	2	0.202	2	0.000	2

10	25.02.21	x340	348	0.187	2	0.001	2	0.901	2	0.169	2	0.001	2	0.143	2	0.000	2	1.236	2	0.177	2	0.000	2	0.011	2	0.001	2	0.944	2	0.010	2	0.001	2	0.027	2	0.001	2	0.653	2	0.018	2	0.001	2	1.632	2	0.002	2	1.066	2	1.740	2	0.002	2	0.006	2	0.006	2	0.987	2	0.005	2	0.006	2	0.285	2	0.003	2	1.049	2	0.299	2	0.003	2

10	25.02.21	x341	350	0.179	2	0.001	2	0.901	2	0.161	2	0.001	2	0.208	2	0.001	2	1.236	2	0.256	2	0.001	2	0.018	2	0.001	2	0.944	2	0.017	2	0.001	2	0.020	2	0.001	2	0.653	2	0.013	2	0.000	2	1.538	2	0.004	2	1.066	2	1.640	2	0.005	2	0.019	2	0.001	2	0.987	2	0.019	2	0.001	2	0.154	2	0.011	2	1.049	2	0.161	2	0.012	2

10	25.02.21	x342	352	0.188	2	0.000	2	0.901	2	0.169	2	0.000	2	0.261	2	0.002	2	1.236	2	0.322	2	0.003	2	0.012	2	0.001	2	0.944	2	0.011	2	0.001	2	0.029	2	0.001	2	0.653	2	0.019	2	0.000	2	1.681	2	0.014	2	1.066	2	1.792	2	0.015	2	-0.003	2	0.001	2	0.987	2	-0.003	2	0.001	2	0.238	2	0.019	2	1.049	2	0.249	2	0.020	2

10	25.02.21	x343	354	0.182	2	0.000	2	0.901	2	0.164	2	0.000	2	0.242	2	0.004	2	1.236	2	0.299	2	0.005	2	0.010	2	0.001	2	0.944	2	0.009	2	0.001	2	0.033	2	0.001	2	0.653	2	0.022	2	0.001	2	1.378	2	0.006	2	1.066	2	1.469	2	0.007	2	-0.005	2	0.002	2	0.987	2	-0.005	2	0.002	2	0.168	2	0.006	2	1.049	2	0.176	2	0.007	2

10	25.02.21	x344	356	0.190	2	0.002	2	0.901	2	0.171	2	0.002	2	0.298	2	0.004	2	1.236	2	0.368	2	0.004	2	0.012	2	0.001	2	0.944	2	0.011	2	0.001	2	0.032	2	0.001	2	0.653	2	0.021	2	0.000	2	1.609	2	0.008	2	1.066	2	1.715	2	0.008	2	0.001	2	0.001	2	0.987	2	0.000	2	0.001	2	0.176	2	0.012	2	1.049	2	0.184	2	0.013	2

10	25.02.21	x345	358	0.187	2	0.001	2	0.901	2	0.169	2	0.001	2	0.263	2	0.005	2	1.236	2	0.324	2	0.006	2	0.014	2	0.002	2	0.944	2	0.013	2	0.002	2	0.031	2	0.001	2	0.653	2	0.020	2	0.001	2	1.555	2	0.006	2	1.066	2	1.658	2	0.007	2	0.003	2	0.005	2	0.987	2	0.002	2	0.005	2	0.177	2	0.011	2	1.049	2	0.186	2	0.012	2

10	25.02.21	x346	360	0.183	2	0.002	2	0.901	2	0.165	2	0.002	2	0.230	2	0.004	2	1.236	2	0.284	2	0.004	2	0.015	2	0.000	2	0.944	2	0.014	2	0.000	2	0.023	2	0.001	2	0.653	2	0.015	2	0.001	2	1.986	2	0.012	2	1.066	2	2.117	2	0.013	2	-0.009	2	0.005	2	0.987	2	-0.009	2	0.005	2	0.483	2	0.013	2	1.049	2	0.506	2	0.013	2

10	25.02.21	x347	362	0.179	2	0.001	2	0.901	2	0.161	2	0.001	2	0.247	2	0.004	2	1.236	2	0.305	2	0.005	2	0.020	2	0.001	2	0.944	2	0.018	2	0.001	2	0.023	2	0.001	2	0.653	2	0.015	2	0.000	2	1.555	2	0.017	2	1.066	2	1.658	2	0.018	2	0.024	2	0.001	2	0.987	2	0.023	2	0.001	2	0.174	2	0.004	2	1.049	2	0.182	2	0.004	2

10	25.02.21	x348	364	0.178	2	0.000	2	0.901	2	0.160	2	0.000	2	0.267	2	0.007	2	1.236	2	0.330	2	0.009	2	0.020	2	0.001	2	0.944	2	0.019	2	0.001	2	0.026	2	0.000	2	0.653	2	0.017	2	0.000	2	1.810	2	0.028	2	1.066	2	1.930	2	0.029	2	0.038	2	0.002	2	0.987	2	0.037	2	0.002	2	0.182	2	0.004	2	1.049	2	0.191	2	0.004	2

10	25.02.21	x349	370	0.215	2	0.001	2	0.901	2	0.194	2	0.001	2	0.388	2	0.001	2	1.236	2	0.479	2	0.001	2	0.037	2	0.002	2	0.944	2	0.034	2	0.002	2	0.027	2	0.001	2	0.653	2	0.018	2	0.001	2	2.820	2	0.036	2	1.066	2	3.006	2	0.038	2	0.034	2	0.000	2	0.987	2	0.034	2	0.000	2	0.393	2	0.006	2	1.049	2	0.412	2	0.006	2

10	25.02.21	x350	372	0.244	2	0.002	2	0.901	2	0.219	2	0.002	2	0.487	2	0.004	2	1.236	2	0.601	2	0.004	2	0.031	2	0.002	2	0.944	2	0.029	2	0.002	2	0.036	2	0.001	2	0.653	2	0.024	2	0.001	2	2.815	2	0.025	2	1.066	2	3.001	2	0.026	2	0.038	2	0.004	2	0.987	2	0.037	2	0.003	2	0.385	2	0.013	2	1.049	2	0.404	2	0.013	2

10	25.02.21	x351	374	0.209	2	0.002	2	0.901	2	0.188	2	0.002	2	0.517	2	0.003	2	1.236	2	0.639	2	0.003	2	0.023	2	0.002	2	0.944	2	0.021	2	0.002	2	0.031	2	0.001	2	0.653	2	0.020	2	0.000	2	1.827	2	0.002	2	1.066	2	1.948	2	0.002	2	0.027	2	0.011	2	0.987	2	0.027	2	0.011	2	0.264	2	0.013	2	1.049	2	0.277	2	0.013	2

