Run No.	Date	Sample ID	PO4_mean	PO4_mean_QF	PO4_sd	PO4_sd_QF	PO4_cd_CF	PO4_cd_CF_QF	PO4_mean_c	PO4_mean_c_QF	PO4_sd_c	PO4_sd_c_QF	NO2_mean	NO2_mean_QF	NO2_stdev	NO2_stdev_QF	NO2_cd_CF	NO2_cd_CF_QF	NO2_mean_c	NO2_mean_c_QF	NO2_sd_c	NO2_sd_c_QF	N3N2_mean	N3N2_mean_QF	N3N2_sd	N3N2_sd_QF	NO3+NO2_cd_CF	NO3+NO2_cd_CF_QF	N3N2_mean_c	N3N2_mean_c_QF	N3N2_sd_c	N3N2_sd_c_QF	Si_mean	Si_mean_QF	Si_stdev	Si_stdev_QF	Si(OH)4_cd_CF	Si(OH)4_cd_CF_QF	Si_mean_c	Si_mean_c_QF	Si_sd_c	Si_sd_c_QF	NH4_mean	NH4_mean_QF	NH4_stdev	NH4_stdev_QF	NH4_cd_CF	NH4_cd_CF_QF	NH4_mean_c	NH4_mean_c_QF	NH4_sd_c	NH4_sd_c_QF 
35	08.03.20	536	0.545	2	0.001	2	0.984	11	0.536	3	0.001	2	0.017	2	0.001	2	0.351	11	0.006	3	0.000	2	5.078	2	0.010	2	1.040	11	5.280	3	0.010	2	4.823	2	0.005	2	1.196	11	5.767	2	0.006	2	0.084	4	0.004	4	0.205	4	0.017	4	0.001	4
35	08.03.20	537	0.341	2	0.001	2	0.984	11	0.336	3	0.001	2	0.022	2	0.000	2	0.351	11	0.008	3	0.000	2	2.190	2	0.005	2	1.040	11	2.277	3	0.005	2	3.026	2	0.008	2	1.196	11	3.618	2	0.009	2	0.100	4	0.002	4	0.205	4	0.020	4	0.000	4
35	08.03.20	538	0.312	2	0.001	2	0.984	11	0.307	3	0.001	2	0.023	2	0.000	2	0.351	11	0.008	3	0.000	2	1.856	2	0.001	2	1.040	11	1.929	3	0.001	2	2.793	2	0.004	2	1.196	11	3.339	2	0.004	2	-0.107	4	0.001	4	0.205	4	-0.107	4	0.001	4
35	08.03.20	539	0.312	2	0.001	2	0.984	11	0.307	3	0.001	2	0.023	2	0.002	2	0.351	11	0.008	3	0.001	2	1.820	2	0.009	2	1.040	11	1.892	3	0.010	2	2.786	2	0.012	2	1.196	11	3.331	2	0.014	2	0.207	4	0.002	4	0.205	4	0.042	4	0.000	4
35	08.03.20	SeawaterLine for Coring	0.299	2	0.001	2	0.984	11	0.294	3	0.001	2	0.009	2	0.001	2	0.351	11	0.003	3	0.000	2	1.679	2	0.053	2	1.040	11	1.745	3	0.055	2	2.605	2	0.008	2	1.196	11	3.115	2	0.010	2	-0.130	4	0.001	4	0.205	4	-0.130	4	0.001	4
																																																				
36	12.03.20	540	0.277	2	0.002	2	0.984	11	0.272	2	0.002	2	0.037	2	0.000	2	0.310	2	0.011	2	0.000	2	1.399	2	0.008	2	1.040	2	1.454	2	0.008	2	2.514	2	0.006	2	1.196	2	3.006	2	0.008	2	1.201	2	0.018	2	1.023	2	1.228	2	0.018	2
36	12.03.20	541	0.724	2	0.001	2	0.984	11	0.712	2	0.001	2	0.026	2	0.001	2	0.310	2	0.008	2	0.000	2	9.158	2	0.033	2	1.040	2	9.522	2	0.035	2	4.272	2	0.006	2	1.196	2	5.109	2	0.007	2	0.348	2	0.030	2	1.023	2	0.356	2	0.030	2
36	12.03.20	542	0.723	2	0.001	2	0.984	11	0.711	2	0.001	2	0.026	2	0.001	2	0.310	2	0.008	2	0.000	2	9.223	2	0.026	2	1.040	2	9.589	2	0.027	2	4.258	2	0.002	2	1.196	2	5.091	2	0.003	2	1.597	2	0.030	2	1.023	2	1.633	2	0.031	2
36	12.03.20	543	0.648	2	0.001	2	0.984	11	0.637	2	0.001	2	0.027	2	0.001	2	0.310	2	0.008	2	0.000	2	7.415	2	0.004	2	1.040	2	7.710	2	0.004	2	4.206	2	0.006	2	1.196	2	5.030	2	0.007	2	0.380	2	0.012	2	1.023	2	0.388	2	0.012	2
36	12.03.20	544	0.480	2	0.001	2	0.984	11	0.472	2	0.001	2	0.028	2	0.001	2	0.310	2	0.009	2	0.000	2	4.450	2	0.007	2	1.040	2	4.627	2	0.007	2	3.435	2	0.003	2	1.196	2	4.108	2	0.003	2	0.150	2	0.004	2	1.023	2	0.153	2	0.004	2
36	12.03.20	545	0.429	2	0.001	2	0.984	11	0.422	2	0.001	2	0.029	2	0.001	2	0.310	2	0.009	2	0.000	2	3.541	2	0.001	2	1.040	2	3.682	2	0.001	2	3.157	2	0.001	2	1.196	2	3.775	2	0.001	2	0.094	2	0.003	2	1.023	2	0.096	2	0.003	2
36	12.03.20	546	0.474	2	0.002	2	0.984	11	0.466	2	0.002	2	0.032	2	0.003	2	0.310	2	0.010	2	0.001	2	3.946	2	0.001	2	1.040	2	4.102	2	0.001	2	3.964	2	0.001	2	1.196	2	4.740	2	0.001	2	1.204	2	0.004	2	1.023	2	1.231	2	0.004	2
36	12.03.20	547	0.498	2	0.000	2	0.984	11	0.490	2	0.000	2	0.029	2	0.001	2	0.310	2	0.009	2	0.000	2	4.191	2	0.004	2	1.040	2	4.357	2	0.004	2	4.453	2	0.006	2	1.196	2	5.325	2	0.007	2	0.190	2	0.004	2	1.023	2	0.194	2	0.004	2
36	12.03.20	548	0.300	2	0.001	2	0.984	11	0.295	2	0.001	2	0.033	2	0.001	2	0.310	2	0.010	2	0.000	2	1.681	2	0.008	2	1.040	2	1.747	2	0.008	2	2.628	2	0.001	2	1.196	2	3.143	2	0.002	2	0.526	2	0.003	2	1.023	2	0.538	2	0.003	2
36	12.03.20	549	0.282	2	0.000	2	0.984	11	0.278	2	0.000	2	0.034	2	0.001	2	0.310	2	0.010	2	0.000	2	1.491	2	0.004	2	1.040	2	1.550	2	0.004	2	2.488	2	0.006	2	1.196	2	2.975	2	0.008	2	1.026	2	0.009	2	1.023	2	1.049	2	0.009	2
36	12.03.20	550	0.280	2	0.001	2	0.984	11	0.276	2	0.001	2	0.035	2	0.004	2	0.310	2	0.011	2	0.001	2	1.449	2	0.001	2	1.040	2	1.507	2	0.001	2	2.452	2	0.005	2	1.196	2	2.932	2	0.006	2	0.556	2	0.006	2	1.023	2	0.569	2	0.006	2
36	12.03.20	551	0.278	2	0.001	2	0.984	11	0.273	2	0.001	2	0.036	2	0.005	2	0.310	2	0.011	2	0.002	2	1.450	2	0.002	2	1.040	2	1.507	2	0.002	2	2.438	2	0.006	2	1.196	2	2.915	2	0.008	2	0.774	2	0.004	2	1.023	2	0.791	2	0.004	2
36	12.03.20	BGC1 0-10 090320	0.168	2	0.004	2	0.984	11	0.165	2	0.003	2	0.050	2	0.000	2	0.310	2	0.016	2	0.000	2	0.570	2	0.044	2	1.040	2	0.593	2	0.046	2	0.494	2	0.023	2	1.196	2	0.590	2	0.028	2	2.455	10	0.004	2	1.023	2	2.511	10	0.004	2
36	12.03.20	BGC1 0-10 090320	0.089	2	0.001	2	0.984	11	0.087	2	0.001	2	0.042	2	0.001	2	0.310	2	0.013	2	0.000	2	0.379	2	0.001	2	1.040	2	0.394	2	0.001	2	0.430	2	0.000	2	1.196	2	0.514	2	0.000	2	2.226	2	0.006	2	1.023	2	2.277	2	0.007	2
36	12.03.20	BGC1 10-20 090320	0.087	2	0.002	2	0.984	11	0.085	2	0.002	2	0.039	2	0.001	2	0.310	2	0.012	2	0.000	2	0.381	2	0.001	2	1.040	2	0.396	2	0.001	2	0.526	2	0.001	2	1.196	2	0.628	2	0.001	2	1.007	2	0.003	2	1.023	2	1.030	2	0.003	2
36	12.03.20	BGC1 20-30 090320	0.057	2	0.001	2	0.984	11	0.056	2	0.001	2	0.035	2	0.000	2	0.310	2	0.011	2	0.000	2	0.467	2	0.001	2	1.040	2	0.485	2	0.001	2	0.392	2	0.001	2	1.196	2	0.468	2	0.001	2	0.833	2	0.001	2	1.023	2	0.852	2	0.001	2
36	12.03.20	BGC1 30-40 090320	0.057	2	0.002	2	0.984	11	0.056	2	0.002	2	0.041	2	0.003	2	0.310	2	0.013	2	0.001	2	0.723	2	0.002	2	1.040	2	0.751	2	0.002	2	0.372	2	0.002	2	1.196	2	0.444	2	0.003	2	0.945	2	0.001	2	1.023	2	0.966	2	0.001	2
36	12.03.20	BGC1 40-50 090320	0.083	2	0.000	2	0.984	11	0.082	2	0.000	2	0.041	2	0.000	2	0.310	2	0.013	2	0.000	2	0.810	2	0.001	2	1.040	2	0.842	2	0.001	2	0.494	2	0.001	2	1.196	2	0.591	2	0.002	2	0.996	2	0.002	2	1.023	2	1.018	2	0.002	2
36	12.03.20	BGC1 50-60 090320	0.072	2	0.001	2	0.984	11	0.071	2	0.001	2	0.035	2	0.000	2	0.310	2	0.011	2	0.000	2	0.573	2	0.004	2	1.040	2	0.595	2	0.004	2	0.444	2	0.000	2	1.196	2	0.531	2	0.000	2	0.819	2	0.004	2	1.023	2	0.837	2	0.004	2
36	12.03.20	BGC1 60-70 090320	0.079	2	0.000	2	0.984	11	0.078	2	0.000	2	0.035	2	0.000	2	0.310	2	0.011	2	0.000	2	0.743	2	0.001	2	1.040	2	0.772	2	0.001	2	0.461	2	0.001	2	1.196	2	0.551	2	0.001	2	1.102	2	0.001	2	1.023	2	1.127	2	0.001	2
36	12.03.20	BGC1 70-80 090320	0.095	2	0.001	2	0.984	11	0.093	2	0.001	2	0.035	2	0.001	2	0.310	2	0.011	2	0.000	2	0.667	2	0.000	2	1.040	2	0.694	2	0.000	2	0.556	2	0.004	2	1.196	2	0.665	2	0.005	2	0.927	2	0.006	2	1.023	2	0.948	2	0.007	2
36	12.03.20	BGC1 80-90 090320	0.081	2	0.000	2	0.984	11	0.080	2	0.000	2	0.028	2	0.001	2	0.310	2	0.009	2	0.000	2	0.695	2	0.000	2	1.040	2	0.723	2	0.000	2	0.513	2	0.001	2	1.196	2	0.613	2	0.002	2	1.002	2	0.002	2	1.023	2	1.024	2	0.002	2
36	12.03.20	BGC1 90-100 090320	0.090	2	0.000	2	0.984	11	0.089	2	0.000	2	0.031	2	0.002	2	0.310	2	0.009	2	0.001	2	0.907	2	0.001	2	1.040	2	0.943	2	0.001	2	0.583	2	0.001	2	1.196	2	0.697	2	0.001	2	1.310	2	0.004	2	1.023	2	1.340	2	0.004	2
36	12.03.20	BGC1 100-110 090320	0.048	2	0.000	2	0.984	11	0.047	2	0.000	2	0.038	2	0.000	2	0.310	2	0.012	2	0.000	2	1.035	2	0.001	2	1.040	2	1.076	2	0.001	2	0.619	2	0.001	2	1.196	2	0.740	2	0.002	2	1.645	2	0.000	2	1.023	2	1.683	2	0.000	2
36	12.03.20	BGC1 110-120 090320	0.187	2	0.001	2	0.984	11	0.184	2	0.001	2	0.033	2	0.001	2	0.310	2	0.010	2	0.000	2	0.926	2	0.001	2	1.040	2	0.962	2	0.001	2	0.667	2	0.001	2	1.196	2	0.797	2	0.001	2	1.838	2	0.004	2	1.023	2	1.880	2	0.004	2
36	12.03.20	BGC1 120-129 090320	0.835	2	0.001	2	0.984	11	0.821	2	0.001	2	0.016	2	0.004	2	0.310	2	0.005	2	0.001	2	11.511	2	0.150	2	1.040	2	11.969	2	0.156	2	4.682	2	0.002	2	1.196	2	5.598	2	0.003	2	0.110	2	0.013	2	1.023	2	0.112	2	0.014	2
36	12.03.20	552	0.319	2	0.003	2	0.984	11	0.314	2	0.003	2	0.021	2	0.004	2	0.310	2	0.007	2	0.001	2	1.952	2	0.009	2	1.040	2	2.029	2	0.010	2	2.796	2	0.009	2	1.196	2	3.343	2	0.011	2	0.240	2	0.014	2	1.023	2	0.246	2	0.014	2
36	12.03.20	553	0.283	2	0.001	2	0.984	11	0.278	2	0.001	2	0.020	2	0.001	2	0.310	2	0.006	2	0.000	2	1.466	2	0.004	2	1.040	2	1.524	2	0.004	2	2.510	2	0.017	2	1.196	2	3.002	2	0.020	2	0.117	2	0.004	2	1.023	2	0.119	2	0.004	2
36	12.03.20	554	0.283	2	0.000	2	0.984	11	0.279	2	0.000	2	0.018	2	0.002	2	0.310	2	0.005	2	0.001	2	1.482	2	0.003	2	1.040	2	1.541	2	0.003	2	2.530	2	0.003	2	1.196	2	3.026	2	0.003	2	0.113	2	0.004	2	1.023	2	0.115	2	0.004	2
36	12.03.20	555	0.282	2	0.001	2	0.984	11	0.277	2	0.001	2	0.014	2	0.001	2	0.310	2	0.004	2	0.000	2	1.459	2	0.001	2	1.040	2	1.517	2	0.001	2	2.512	2	0.000	2	1.196	2	3.004	2	0.000	2	0.062	2	0.001	2	1.023	2	0.063	2	0.001	2
36	12.03.20	556	0.724	2	0.001	2	0.984	11	0.713	2	0.001	2	0.011	2	0.001	2	0.310	2	0.003	2	0.000	2	9.317	2	0.022	2	1.040	2	9.687	2	0.023	2	4.246	2	0.002	2	1.196	2	5.077	2	0.003	2	0.325	2	0.001	2	1.023	2	0.332	2	0.001	2
																																																				
37	15.03.20	557	1.024	2	0.000	2	0.984	11	1.008	2	0.000	2	0.014	2	0.000	2	0.462	2	0.006	2	0.000	2	15.153	2	0.070	2	0.990	2	15.008	2	0.069	2	9.782	2	0.001	2	1.187	2	11.613	2	0.001	2	0.239	2	0.003	2	0.929	2	0.222	2	0.003	2
37	15.03.20	558	1.027	2	0.002	2	0.984	11	1.010	2	0.002	2	0.011	2	0.001	2	0.462	2	0.005	2	0.000	2	15.227	2	0.011	2	0.990	2	15.081	2	0.011	2	9.771	2	0.015	2	1.187	2	11.600	2	0.018	2	0.636	2	0.002	2	0.929	2	0.590	2	0.002	2
37	15.03.20	559	1.027	2	0.001	2	0.984	11	1.010	2	0.001	2	0.010	2	0.001	2	0.462	2	0.005	2	0.001	2	15.343	2	0.002	2	0.990	2	15.196	2	0.002	2	9.587	2	0.008	2	1.187	2	11.382	2	0.009	2	0.323	2	0.004	2	0.929	2	0.300	2	0.004	2
37	15.03.20	560	1.011	2	0.001	2	0.984	11	0.995	2	0.001	2	0.007	2	0.001	2	0.462	2	0.003	2	0.001	2	15.117	2	0.030	2	0.990	2	14.972	2	0.030	2	9.078	2	0.012	2	1.187	2	10.777	2	0.014	2	0.373	2	0.003	2	0.929	2	0.346	2	0.003	2
37	15.03.20	561	0.878	2	0.002	2	0.984	11	0.864	2	0.002	2	0.009	2	0.000	2	0.462	2	0.004	2	0.000	2	12.813	2	0.011	2	0.990	2	12.690	2	0.011	2	5.607	2	0.002	2	1.187	2	6.656	2	0.003	2	0.178	2	0.003	2	0.929	2	0.165	2	0.003	2
37	15.03.20	562	0.849	2	0.003	2	0.984	11	0.836	2	0.003	2	0.011	2	0.001	2	0.462	2	0.005	2	0.000	2	12.681	2	0.005	2	0.990	2	12.559	2	0.005	2	4.928	2	0.001	2	1.187	2	5.851	2	0.002	2	0.331	2	0.000	2	0.929	2	0.307	2	0.000	2
37	15.03.20	564	0.798	2	0.000	2	0.984	11	0.785	2	0.000	2	0.010	2	0.002	2	0.462	2	0.004	2	0.001	2	11.546	2	0.008	2	0.990	2	11.435	2	0.008	2	4.699	2	0.001	2	1.187	2	5.579	2	0.002	2	0.236	2	0.001	2	0.929	2	0.219	2	0.001	2
37	15.03.20	565	0.703	2	0.002	2	0.984	11	0.691	2	0.002	2	0.021	2	0.003	2	0.462	2	0.010	2	0.001	2	9.396	2	0.004	2	0.990	2	9.306	2	0.004	2	4.183	2	0.004	2	1.187	2	4.966	2	0.004	2	0.232	2	0.001	2	0.929	2	0.215	2	0.001	2
37	15.03.20	566	0.612	2	0.001	2	0.984	11	0.602	2	0.001	2	0.019	2	0.001	2	0.462	2	0.009	2	0.000	2	7.248	2	0.014	2	0.990	2	7.179	2	0.014	2	4.118	2	0.004	2	1.187	2	4.889	2	0.004	2	0.390	2	0.002	2	0.929	2	0.362	2	0.002	2
37	15.03.20	567	0.513	2	0.001	2	0.984	11	0.504	2	0.001	2	0.019	2	0.002	2	0.462	2	0.009	2	0.001	2	5.218	2	0.003	2	0.990	2	5.168	2	0.003	2	3.790	2	0.004	2	1.187	2	4.499	2	0.004	2	0.204	2	0.002	2	0.929	2	0.189	2	0.002	2
37	15.03.20	568	0.316	2	0.003	2	0.984	11	0.311	2	0.003	2	0.022	2	0.001	2	0.462	2	0.010	2	0.001	2	2.056	2	0.007	2	0.990	2	2.036	2	0.007	2	2.731	2	0.001	2	1.187	2	3.242	2	0.002	2	0.843	2	0.004	2	0.929	2	0.783	2	0.003	2
37	15.03.20	569	0.308	2	0.001	2	0.984	11	0.303	2	0.001	2	0.020	2	0.000	2	0.462	2	0.009	2	0.000	2	1.993	2	0.004	2	0.990	2	1.973	2	0.004	2	2.687	2	0.001	2	1.187	2	3.190	2	0.001	2	0.282	2	0.001	2	0.929	2	0.262	2	0.001	2
37	15.03.20	570	0.309	2	0.002	2	0.984	11	0.304	2	0.002	2	0.022	2	0.002	2	0.462	2	0.010	2	0.001	2	1.945	2	0.003	2	0.990	2	1.926	2	0.003	2	2.692	2	0.004	2	1.187	2	3.196	2	0.004	2	1.964	2	0.000	2	0.929	2	1.824	2	0.000	2
37	15.03.20	571	0.307	2	0.004	2	0.984	11	0.302	2	0.003	2	0.020	2	0.001	2	0.462	2	0.009	2	0.000	2	1.943	2	0.000	2	0.990	2	1.924	2	0.000	2	2.691	2	0.006	2	1.187	2	3.195	2	0.007	2	0.138	2	0.005	2	0.929	2	0.128	2	0.005	2
37	15.03.20	CH GermExp surf t0	0.259	2	0.030	2	0.984	11	0.254	2	0.030	2	0.007	2	0.003	2	0.462	2	0.003	2	0.001	2	1.692	2	0.255	2	0.990	2	1.676	2	0.252	2	2.291	2	0.258	2	1.187	2	2.719	2	0.306	2	0.180	2	0.059	2	0.929	2	0.167	2	0.055	2
37	15.03.20	CH GermExp deep t0	0.849	2	0.004	2	0.984	11	0.835	2	0.003	2	0.018	2	0.001	2	0.462	2	0.008	2	0.001	2	12.769	2	0.028	2	0.990	2	12.646	2	0.027	2	4.828	2	0.011	2	1.187	2	5.732	2	0.013	2	0.193	2	0.000	2	0.929	2	0.179	2	0.000	2
37	15.03.20	572	0.778	2	0.002	2	0.984	11	0.765	2	0.002	2	0.012	2	0.001	2	0.462	2	0.005	2	0.000	2	11.089	2	0.006	2	0.990	2	10.983	2	0.006	2	4.640	2	0.008	2	1.187	2	5.509	2	0.010	2	0.139	2	0.008	2	0.929	2	0.129	2	0.008	2
37	15.03.20	573	0.690	2	0.000	2	0.984	11	0.679	2	0.000	2	0.011	2	0.001	2	0.462	2	0.005	2	0.000	2	8.957	2	0.004	2	0.990	2	8.871	2	0.004	2	4.171	2	0.004	2	1.187	2	4.951	2	0.004	2	0.120	2	0.002	2	0.929	2	0.111	2	0.002	2
37	15.03.20	574	0.467	2	0.001	2	0.984	11	0.459	2	0.001	2	0.015	2	0.001	2	0.462	2	0.007	2	0.000	2	4.594	2	0.011	2	0.990	2	4.550	2	0.011	2	3.232	2	0.000	2	1.187	2	3.837	2	0.000	2	0.127	2	0.001	2	0.929	2	0.118	2	0.001	2
37	15.03.20	575	0.327	2	0.001	2	0.984	11	0.321	2	0.001	2	0.018	2	0.001	2	0.462	2	0.008	2	0.000	2	2.163	2	0.008	2	0.990	2	2.142	2	0.008	2	2.750	2	0.001	2	1.187	2	3.264	2	0.001	2	0.120	2	0.001	2	0.929	2	0.111	2	0.001	2
37	15.03.20	576	0.413	2	0.000	2	0.984	11	0.406	2	0.000	2	0.018	2	0.000	2	0.462	2	0.008	2	0.000	2	3.545	2	0.004	2	0.990	2	3.511	2	0.004	2	3.055	2	0.001	2	1.187	2	3.626	2	0.001	2	0.147	2	0.000	2	0.929	2	0.137	2	0.000	2
37	15.03.20	577	0.370	2	0.004	2	0.984	11	0.364	2	0.004	2	0.022	2	0.002	2	0.462	2	0.010	2	0.001	2	2.833	2	0.016	2	0.990	2	2.805	2	0.016	2	2.988	2	0.003	2	1.187	2	3.548	2	0.003	2	0.168	2	0.001	2	0.929	2	0.156	2	0.001	2
37	15.03.20	578	0.335	2	0.001	2	0.984	11	0.329	2	0.001	2	0.022	2	0.001	2	0.462	2	0.010	2	0.000	2	2.270	2	0.001	2	0.990	2	2.248	2	0.001	2	2.796	2	0.004	2	1.187	2	3.319	2	0.004	2	0.177	2	0.003	2	0.929	2	0.164	2	0.003	2
37	15.03.20	579	0.329	2	0.000	2	0.984	11	0.324	2	0.000	2	0.020	2	0.001	2	0.462	2	0.009	2	0.000	2	2.158	2	0.002	2	0.990	2	2.137	2	0.002	2	2.762	2	0.002	2	1.187	2	3.279	2	0.003	2	0.144	2	0.001	2	0.929	2	0.133	2	0.001	2
37	15.03.20	580	0.328	2	0.002	2	0.984	11	0.322	2	0.002	2	0.020	2	0.000	2	0.462	2	0.009	2	0.000	2	2.156	2	0.004	2	0.990	2	2.135	2	0.004	2	2.758	2	0.003	2	1.187	2	3.274	2	0.003	2	0.144	2	0.000	2	0.929	2	0.134	2	0.000	2
37	15.03.20	581	0.329	2	0.001	2	0.984	11	0.324	2	0.001	2	0.021	2	0.001	2	0.462	2	0.010	2	0.001	2	2.163	2	0.003	2	0.990	2	2.142	2	0.003	2	2.764	2	0.000	2	1.187	2	3.282	2	0.000	2	0.153	2	0.001	2	0.929	2	0.142	2	0.001	2
37	15.03.20	582	0.329	2	0.002	2	0.984	11	0.323	2	0.002	2	0.023	2	0.002	2	0.462	2	0.010	2	0.001	2	2.147	2	0.002	2	0.990	2	2.126	2	0.002	2	2.762	2	0.004	2	1.187	2	3.279	2	0.004	2	0.155	2	0.001	2	0.929	2	0.144	2	0.001	2
																																																				
38	22.03.20	CN_Exp 21022020	0.857	2	0.003	2	0.984	11	0.843	2	0.003	2	0.008	2	0.001	2	0.462	11	0.003	2	0.000	2	11.076	2	0.201	2	0.990	11	10.970	2	0.199	2	4.729	2	0.008	2	1.187	11	5.615	2	0.010	2	0.208	2	0.033	2	0.929	11	0.193	2	0.031	2
38	22.03.20	CN_Exp 21022020	0.859	2	0.001	2	0.984	11	0.845	2	0.001	2	0.009	2	0.001	2	0.462	11	0.004	2	0.000	2	11.272	2	0.046	2	0.990	11	11.164	2	0.046	2	4.729	2	0.002	2	1.187	11	5.614	2	0.003	2	0.172	2	0.011	2	0.929	11	0.160	2	0.011	2
38	22.03.20	CN_Exp 21022020	0.863	2	0.002	2	0.984	11	0.849	2	0.002	2	0.007	2	0.001	2	0.462	11	0.003	2	0.001	2	11.372	2	0.040	2	0.990	11	11.263	2	0.039	2	4.724	2	0.006	2	1.187	11	5.609	2	0.007	2	0.153	2	0.011	2	0.929	11	0.142	2	0.011	2
38	22.03.20	CN_Exp 04032020	0.308	2	0.001	2	0.984	11	0.303	2	0.001	2	0.007	2	0.001	2	0.462	11	0.003	2	0.000	2	1.551	2	0.062	2	0.990	11	1.536	2	0.061	2	2.601	2	0.001	2	1.187	11	3.088	2	0.002	2	0.192	2	0.006	2	0.929	11	0.178	2	0.005	2
38	22.03.20	CN_Exp 04032020	0.323	2	0.001	2	0.984	11	0.317	2	0.001	2	0.008	2	0.000	2	0.462	11	0.004	2	0.000	2	1.495	2	0.015	2	0.990	11	1.480	2	0.015	2	2.612	2	0.001	2	1.187	11	3.101	2	0.002	2	0.252	2	0.003	2	0.929	11	0.234	2	0.003	2
38	22.03.20	CN_Exp 04032020	0.295	2	0.001	2	0.984	11	0.290	2	0.001	2	0.007	2	0.001	2	0.462	11	0.003	2	0.000	2	1.385	2	0.001	2	0.990	11	1.372	2	0.001	2	2.414	2	0.004	2	1.187	11	2.865	2	0.004	2	4.566	10	0.015	2	0.929	11	4.241	10	0.014	2
38	22.03.20	CN_Exp 13032020	0.341	2	0.000	2	0.984	11	0.336	2	0.000	2	0.011	2	0.001	2	0.462	11	0.005	2	0.000	2	1.596	2	0.004	2	0.990	11	1.581	2	0.004	2	2.698	2	0.001	2	1.187	11	3.203	2	0.001	2	0.385	2	0.022	2	0.929	11	0.357	2	0.020	2
38	22.03.20	CN_Exp 13032020	0.331	2	0.000	2	0.984	11	0.326	2	0.000	2	0.011	2	0.001	2	0.462	11	0.005	2	0.001	2	1.608	2	0.001	2	0.990	11	1.593	2	0.001	2	2.699	2	0.001	2	1.187	11	3.204	2	0.002	2	0.339	2	0.005	2	0.929	11	0.314	2	0.005	2
38	22.03.20	CN_Exp 13032020	0.338	2	0.000	2	0.984	11	0.333	2	0.000	2	0.012	2	0.001	2	0.462	11	0.005	2	0.000	2	1.614	2	0.004	2	0.990	11	1.598	2	0.004	2	2.704	2	0.003	2	1.187	11	3.210	2	0.003	2	0.238	2	0.011	2	0.929	11	0.221	2	0.011	2
38	22.03.20	CN_Exp 20032020	0.346	2	0.002	2	0.984	11	0.340	2	0.002	2	0.043	2	0.001	2	0.462	11	0.020	2	0.001	2	1.717	2	0.006	2	0.990	11	1.701	2	0.006	2	2.198	2	0.001	2	1.187	11	2.609	2	0.001	2	0.299	2	0.009	2	0.929	11	0.277	2	0.009	2
38	22.03.20	CN_Exp 20032020	0.329	2	0.001	2	0.984	11	0.323	2	0.001	2	0.009	2	0.001	2	0.462	11	0.004	2	0.000	2	1.694	2	0.006	2	0.990	11	1.678	2	0.006	2	2.203	2	0.001	2	1.187	11	2.615	2	0.001	2	0.183	2	0.007	2	0.929	11	0.170	2	0.007	2
38	22.03.20	CN_Exp 20032020	0.325	2	0.001	2	0.984	11	0.319	2	0.001	2	0.010	2	0.001	2	0.462	11	0.004	2	0.000	2	1.689	2	0.003	2	0.990	11	1.673	2	0.003	2	2.205	2	0.004	2	1.187	11	2.617	2	0.004	2	0.350	2	0.006	2	0.929	11	0.325	2	0.005	2
38	22.03.20	filtrSW ICEcore2103	0.310	4	0.004	4	0.984	11	0.305	4	0.004	4	0.007	4	0.001	4	0.462	11	0.003	4	0.001	4	1.660	4	0.061	4	0.990	11	1.644	4	0.060	4	2.588	4	0.015	4	1.187	11	3.072	4	0.018	4	0.665	4	0.011	4	0.929	11	0.618	4	0.011	4
38	22.03.20	filtrSW ICEcore2103	0.310	4	0.000	4	0.984	11	0.305	4	0.000	4	0.008	4	0.001	4	0.462	11	0.003	4	0.000	4	1.625	4	0.003	4	0.990	11	1.609	4	0.003	4	2.582	4	0.001	4	1.187	11	3.066	4	0.002	4	0.387	4	0.004	4	0.929	11	0.359	4	0.003	4
38	22.03.20	CH GermExp deep t0	1.114	4	0.111	4	0.984	11	1.096	4	0.109	4	0.005	4	0.003	4	0.462	11	0.002	4	0.001	4	14.793	4	1.317	4	0.990	11	14.651	4	1.305	4	5.941	4	0.602	4	1.187	11	7.053	4	0.714	4	0.071	4	0.021	4	0.929	11	0.065	4	0.019	4
38	22.03.20	GermExp Icem+SW1803	0.414	4	0.127	4	0.984	11	0.407	4	0.125	4	0.015	4	0.008	4	0.462	11	0.007	4	0.004	4	2.170	4	0.535	4	0.990	11	2.149	4	0.529	4	3.179	4	0.657	4	1.187	11	3.774	4	0.780	4	0.043	4	0.040	4	0.929	11	0.040	4	0.037	4
38	22.03.20	GermExpAIcem+SW1803	0.476	4	0.152	4	0.984	11	0.468	4	0.150	4	0.019	4	0.008	4	0.462	11	0.009	4	0.004	4	2.557	4	0.573	4	0.990	11	2.532	4	0.568	4	3.682	4	0.730	4	1.187	11	4.372	4	0.866	4	0.022	4	0.021	4	0.929	11	0.020	4	0.020	4
38	22.03.20	GermExpBIcem+SW1803	0.418	4	0.090	4	0.984	11	0.411	4	0.088	4	0.023	4	0.008	4	0.462	11	0.010	4	0.004	4	2.243	4	0.496	4	0.990	11	2.222	4	0.492	4	3.441	4	0.638	4	1.187	11	4.085	4	0.757	4	0.042	4	0.029	4	0.929	11	0.039	4	0.027	4
