Profile,Rawfilename,Project,Depth [m],Sampled volume [L],Total flux [mg m-2 d-1],slope,time
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1152.5,81.0,0.6872883436466453,-2.520850643531734,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1157.5,82.08,0.696064467330606,-3.297483075689732,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1162.5,83.16,0.021392150042439523,-4.4874912902107225,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1167.5,78.84,0.06420290565490451,-4.215079336488774,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1172.5,81.0,0.061696136469612944,-3.916355422663413,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1177.5,89.64,0.05527550418332434,-3.8931880993657098,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1182.5,88.56,0.05242707596699932,-3.956887835588848,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1187.5,73.44,0.058085568948352456,-3.908291844100225,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1192.5,82.08,0.07004996396060019,-3.908887269300002,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1197.5,77.76,0.021694411100631146,-5.05326136365749,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1202.5,73.44,0.042619689328704496,-4.622858301580747,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1207.5,82.08,0.08386803927036557,-3.8863962768771065,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1212.5,89.64,0.11070096178674574,-3.913370497589544,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1217.5,82.08,0.19358301493514818,-3.511975651478583,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1222.5,74.52,0.06586349829453358,-4.145556905702718,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1227.5,82.08,0.044677136752480695,-4.249508397255565,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1232.5,74.52,0.19121606946618885,-3.7920902180125475,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1237.5,89.64,0.13715470396773183,-3.902344677911191,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1242.5,82.08,0.22521154187132908,-3.646390992961781,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1247.5,89.64,0.030450800588297928,-4.908063431517471,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1252.5,85.32,0.0913068018882093,-4.036128069006631,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1257.5,88.56,0.05667266779962868,-4.275078836403757,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1262.5,76.68,0.706665907995833,-3.1616852779718525,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1267.5,86.4,0.0922701536061725,-3.906279373310345,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1272.5,79.92,0.21137952439585916,-3.6045353486760936,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1277.5,87.48,0.04263269401170719,-4.59668836145918,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1282.5,95.04,0.01679892881610141,-5.254165248008474,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1287.5,84.24,0.29111786572302867,-3.335021847042245,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1292.5,90.72,1.3096621397986077,-2.988469656512791,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1297.5,83.16,0.12999820593252065,-3.962635127877639,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1302.5,81.0,0.22579920820675853,-3.6972159769019934,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1307.5,78.84,0.03801087202308101,-4.698270032355382,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1312.5,77.76,0.11620466620787487,-3.9935333507787854,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1317.5,89.64,0.09236233433089434,-3.768117552967716,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1322.5,89.64,0.12087659692168423,-3.677775154807681,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1327.5,78.84,0.2432775070535635,-2.9295147906302033,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1332.5,89.64,0.06615800865166144,-4.300550289218227,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1337.5,87.48,0.02488003219619784,-4.276251827459836,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1342.5,79.92,0.020792711604066528,-3.788493579203038,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1347.5,98.28,0.3039149996507974,-3.7075925103278093,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1352.5,86.4,0.03574048208012962,-4.5877424152310535,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1357.5,81.0,0.07649314448466932,-4.180128130089712,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1362.5,85.32,0.05696889711560493,-4.096252690880834,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1367.5,91.8,0.2569835177501499,-3.702752010305039,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1372.5,87.48,0.055360820486898984,-4.356432116432751,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1377.5,91.8,0.8428377046711019,-3.154319584840982,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1382.5,88.56,0.06665894536314886,-4.232443377580729,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1387.5,89.64,0.08299233688403987,-4.031957867811672,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1392.5,84.24,0.0448137265296284,-4.500505461533449,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1397.5,86.4,0.02005275067010213,-5.0595173216832645,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1402.5,73.44,0.05019992443690886,-4.287103638884257,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1407.5,93.96,0.029527423653959987,-4.900910688000623,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1412.5,89.64,0.14973275263099312,-3.8616563012478036,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1417.5,89.64,0.051264839989203705,-4.456337195052911,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1422.5,85.32,0.05258114471457037,-4.167256046311079,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1427.5,85.32,0.019781653728384606,-4.760496973977031,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1432.5,91.8,0.05267385564294579,-4.154176891673993,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1437.5,86.4,0.043920039222903454,-4.810727742224608,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1442.5,87.48,0.06093833799372252,-4.272591605585209,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1447.5,90.72,0.0893105234177439,-4.200798442753334,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1452.5,84.24,0.34098363540737125,-3.4851785305302183,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1457.5,87.48,0.16489159673600262,-3.79958769647518,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1462.5,81.0,0.06828282143515202,-4.302092253650259,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1467.5,78.84,0.06356452095590578,-4.197053178607628,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1472.5,77.76,0.7843991653256196,-3.1731898271556895,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1477.5,77.76,0.11156042050761755,-3.051416138940599,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1482.5,92.88,0.146142310131601,-3.9276628473183384,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1487.5,83.16,0.10087783953854493,-4.216151208890248,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1492.5,87.48,0.3105880904252933,-2.632135010196675,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1497.5,87.48,0.020335747571207936,-4.502611639430298,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1502.5,83.16,0.1299177424975662,-3.925412214604923,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1507.5,83.16,0.7687118075773886,-3.2743870367320205,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1512.5,93.96,0.4195733334823131,-3.042088132532811,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1517.5,81.0,0.07729374392001029,-4.308455485505285,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1522.5,86.4,0.06343261905761852,-3.9763489239433216,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1527.5,92.88,0.8270982849897711,-3.2902617115220267,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1532.5,91.8,0.049327185181089354,-4.19668371995294,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1537.5,79.92,0.12492101516918538,-2.918596867317975,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1542.5,83.16,0.2642342620020082,-3.6568915951373295,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1547.5,90.72,0.04700003134119826,-4.6620739819457615,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1552.5,84.24,0.03979547018131169,-4.406863609447792,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1557.5,84.24,0.06725068673152587,-3.9073875265181095,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1562.5,86.4,0.11281395300692167,-3.8888771867856846,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1567.5,82.08,0.024611615477402204,-4.550361997299711,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1572.5,92.88,1.9295319228001173,-2.5641590648733708,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1577.5,84.24,0.0429476640051874,-4.410061563315266,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1582.5,91.8,0.03509808033381545,-4.6126940966687835,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1587.5,86.4,0.029546638792513253,-4.880008400895776,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1592.5,87.48,0.12905714857454298,-3.9463240638637194,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1597.5,88.56,0.06762529215220016,-4.088708179904686,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1602.5,82.08,0.07221770548636372,-4.322340240313294,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1607.5,84.24,1.6319375653592691,-3.142362461226415,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1612.5,82.08,0.014608140542009729,-5.108779642200361,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1617.5,79.92,0.06418562347049026,-4.3235165055491,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1622.5,86.4,0.4952688046289961,-3.4624450725118527,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1627.5,86.4,0.03497663247786792,-4.589840814985211,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1632.5,87.48,0.08786241551127509,-4.018031008045756,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1637.5,83.16,0.028836848862149135,-4.344418487506642,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1642.5,75.6,0.07334587717423655,-4.351329714546132,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1647.5,87.48,0.27578214106759374,-3.742572000115226,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1652.5,96.12,0.044396907630133084,-4.544229250892298,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1657.5,86.4,0.14919541439730363,-3.923827856597447,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1662.5,83.16,0.27996530054545754,-3.2287070422039337,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1667.5,89.64,0.42262547229476216,-3.5428959354348333,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1672.5,89.64,0.025226144569846915,-5.1506520012721255,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1677.5,89.64,0.0935763927610967,-4.272437634704943,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1682.5,88.56,0.14280215643469918,-3.9159315802751427,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1687.5,92.88,0.3639985399939184,-3.512838431562766,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1692.5,89.64,0.03470794519430829,-4.53173340236004,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1697.5,90.72,0.03353590609580526,-4.75837817508611,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1702.5,92.88,0.029388563358473514,-4.940487846176546,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1707.5,81.0,0.097765881391235,-4.117965392218584,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1712.5,98.28,0.08337106640645342,-4.189504934767333,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1717.5,88.56,0.13967492351624056,-3.8226677125436246,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1722.5,95.04,0.038564162924559414,-4.4648648760969705,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1727.5,88.56,0.023831398045257173,-5.088700440539854,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1732.5,95.04,0.03483120870682692,-4.18937882793474,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1737.5,90.72,0.025203654045735872,-5.076375018941894,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1742.5,85.32,1.385286390995804,-3.2158722899039147,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1747.5,90.72,0.25954019707619014,-3.606990990530515,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1752.5,87.48,0.01013109898733118,-4.608172146335045,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1757.5,88.56,0.5282910244902234,-3.4201078074189235,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1762.5,89.64,0.02231747358748552,-4.663561557162176,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1767.5,86.4,0.049363320539887845,-4.34121280294775,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1772.5,87.48,0.022859225462522947,-3.1366116543511726,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1777.5,88.56,0.058868686777479445,-4.170574246549476,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1782.5,91.8,0.5790836182393501,-3.329307035066485,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1787.5,95.04,0.06629682470911802,-4.393731119872356,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1792.5,81.0,0.03620255706797139,-4.302498527821355,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1797.5,93.96,0.03165623089700452,-4.7590719796263645,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1802.5,85.32,1.0385537706024963,-3.2266586780863635,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1807.5,87.48,0.3583981366546625,-3.6594895147553763,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1812.5,90.72,0.4157678539434177,-3.6527122564312484,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1817.5,81.0,0.14824448373642207,-3.737662539241279,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1822.5,93.96,0.04610260524906788,-4.580609281215463,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1827.5,84.24,0.037155626594255316,-5.067951497360013,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1832.5,89.64,0.17139325401150035,-3.991569744406084,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1837.5,89.64,0.06236667297059385,-3.40811697883086,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1842.5,86.4,0.12669168652183097,-3.955040192419839,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1847.5,90.72,0.026927461564896074,-5.225792492113423,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1852.5,92.88,0.2678780180626033,-3.785934769286813,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1857.5,89.64,0.011122848135187399,-2.8634251296404365,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1862.5,93.96,0.4890903521599955,-2.6018936810522537,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1867.5,95.04,0.05117172696882989,-5.043505961070848,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1872.5,93.96,0.40200671009105104,-3.9538703316476056,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1877.5,93.96,0.6075796564144871,-3.7942466804671304,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1882.5,99.36,0.030414463024232966,-5.2240302020541485,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1887.5,95.04,0.5922626651968103,-3.6124594620645523,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1892.5,98.28,0.66851299549786,-3.8316837689230105,2020-05-16 12:46:04
ps122_3_40_36,HDR20200516124604,uvp5_sn204_mosaic_primary_filtered,1897.5,96.12,0.04780878336071795,-5.197505615749664,2020-05-16 12:46:04
